id,question,answers,noise_rate,generation,correct,is_rejection,is_error_detected
10,When does the 2022 Olympic Winter Games end?,"['February 20', 'Feb 20', 'Feb. 20', '20 February', '20 Feb', '20 Feb.']",0.0,"The 2022 Olympic Winter Games ended on February 20, 2022.",1,0,0
11,Who won the Spanish Super Cup 2022?,['Real Madrid'],0.0,"Real Madrid won the Spanish Super Cup 2022. This can be inferred from the documents provided, as they all consistently state that Real Madrid defeated Athletic Bilbao 2-0 in the final of the Spanish Super Cup 2022.

Doc 1: ""Real Madrid won the final 2–0""
Doc 2: ""Real Madrid won the final 2–0 for their 12th Supercopa de España title""
Doc 3: ""Real Madrid overcome Athletic in Riyadh to win their 12th Super Cup""
Doc 4: ""Real Madrid defeated Athletic Bilbao 2-0 in the Spanish Super Cup 2022-22 final""
Doc 5: ""Real Madrid's win over Athletic Club in the 2022 Spanish Super Cup final""

There are no factual errors in the provided documents.",1,0,0
12,How much is Microsoft acquiring Activision Blizzard for?,"['$68.7 billion', '$68.7bn']",0.0,Microsoft is acquiring Activision Blizzard for $68.7 billion. The price per share is $95.00.,1,0,0
13,What is the price for a 30-second spot during the Super Bowl 2022?,['$6.5 million'],0.0,"The price for a 30-second spot during the Super Bowl 2022 was $6.5 million. (Answer from Doc 1, Doc 2, Doc 3, Doc 4, and Doc 5)",1,0,0
14,When is the Sports Star of the Year Awards Show 2022?,"['May 26', 'May 26', 'May. 26', '26 May', '26 May', '26 May.']",0.0,"The Sports Star of the Year Awards Show 2022 was held on May 26, 2022.",1,0,0
15,Who are the recipients of the 2022 Ivan Allen Jr. Prize for Social Courage?,"['Lawrence Williams', 'Ralph Long Jr.', 'Ford Greene', 'Ronald Yancey']",0.0,"The recipients of the 2022 Ivan Allen Jr. Prize for Social Courage are Ford Greene, Ralph Long Jr., Lawrence Williams, and Ronald Yancey. These individuals were Georgia Tech's first Black students and the first Black graduate. They made history by peacefully integrating the Institute in 1961, making Georgia Tech the first higher education entity to peacefully integrate in the Deep South without a court order.",1,0,0
16,What is the codename for Google's AR headset project?,['Project Iris'],0.0,"The codename for Google's AR headset project is Project Iris. However, it is important to note that there are reports suggesting that the project has been shut down, but some teams working on it have not been disbanded. (Answer based on Doc 1, Doc 2, Doc 3, and Doc 4. Factual error in Doc 5 stating the project has been shut down.)",1,0,0
17,What is the name of Meta's AI supercomputer?,"['RSC', 'the AI Research SuperCluster']",0.0,The name of Meta's AI supercomputer is the AI Research SuperCluster (RSC).,1,0,0
18,When will American students start taking digital SAT exams?,['2024'],0.0,"American students will start taking digital SAT exams in Spring 2024, according to Doc 1 and Doc 5.",1,0,0
19,When do the Paralympic Winter Games 2022 start?,"['March 4', 'Mar 4', 'Mar. 4', '4 March', '4 Mar', '4 Mar.']",0.0,"The Paralympic Winter Games 2022 start on Friday, March 4, as stated in Doc 1, Doc 2, Doc 3, and Doc 5.",1,0,0
20,Super Bowl 2022 date,"['February 13', 'Feb 13', 'Feb. 13', '13 February', '13 Feb', '13 Feb.']",0.0,"The Super Bowl LVI will take place on Sunday, Feb. 13, 2022.",1,0,0
21,Who won the 2022 Nobel Prize for chemistry?,"['Carolyn R. Bertozzi', 'Morten Meldal', 'K. Barry Sharpless']",0.0,"The 2022 Nobel Prize in Chemistry was awarded to Carolyn R. Bertozzi, Morten Meldal, and K. Barry Sharpless.",1,0,0
22,Who won the Super Bowl 2022?,['Los Angeles Rams'],0.0,The Los Angeles Rams won the Super Bowl 2022.,1,0,0
23,Who won women's 500m speed skating at the 2022 Winter Olympics?,['Erin Jackson'],0.0,Erin Jackson won the women's 500m speed skating at the 2022 Winter Olympics.,1,0,0
24,When was Lost Ark game release on Steam?,"['February 11', 'Feb 11', 'Feb. 11', 'February 11', '11 February', '11 Feb', '11 Feb.', '11 February']",0.0,"The Lost Ark game was released on Steam on February 11, 2022. However, Founders Pack owners were able to play the game starting from February 8, 2022.",1,0,0
25,What medals did Jessie Diggins win in the Beijing 2022 Olympic Games?,"['silver', 'Silver', 'bronze', 'Bronze']",0.0,Jessie Diggins won a silver medal in the 30km mass start cross-country race and a bronze medal in the individual sprint at the Beijing 2022 Olympic Games.,1,0,0
26,What is the genre of The Endgame (TV show)?,['crime'],0.0,The genre of The Endgame (TV show) is Crime drama and Thriller.,1,0,0
27,When did Russia invade Ukraine?,"['February 24', 'Feb 24', 'Feb. 24', '24 February', '24 Feb', '24 Feb.']",0.0,"Russia invaded Ukraine on February 24, 2022. This information can be found in Doc 1, Doc 3, Doc 4, and Doc 5.",1,0,0
28,When was Elden Ring being released?,"['February 25', 'Feb 25', 'Feb. 25', '25 February', '25 Feb', '25 Feb.']",0.0,"Elden Ring was released on February 25, 2022.",1,0,0
29,Who did Iga Swiatek defeat to win the Qatar Open 2022?,['Anett Kontaveit'],0.0,Iga Swiatek defeated Anett Kontaveit to win the Qatar Open 2022.,1,0,0
30,Which country won the most medals at the 2022 Winter Olympics?,['Norway'],0.0,"Based on the provided documents, Norway won the most medals at the 2022 Winter Olympics. Specifically, Norway won 37 medals, including 16 golds, 8 silvers, and 13 bronzes. This information can be found in Doc 1, Doc 4, and Doc 5.",1,0,0
31,Who won the Male Vocalist of the Year at the 2022 CMA ?,['Chris Stapleton'],0.0,Chris Stapleton won the Male Vocalist of the Year at the 2022 CMA Awards.,1,0,0
32,Who won the ACC Tournament in 2022?,['Virginia Tech'],0.0,The Virginia Tech Hokies won the ACC Tournament in 2022.,1,0,0
33,What chip does the iPhone 14 have?,['A15'],0.0,The iPhone 14 has the A15 Bionic chip.,1,0,0
34,When is Google I/O 2022 scheduled to take place?,"['May 11', '12']",0.0,"Google I/O 2022 is scheduled to take place on May 11 and May 12, 2022.",1,0,0
35,who will direct Irredeemable film?,['Jeymes Samuel'],0.0,Jeymes Samuel will direct the Irredeemable film.,1,0,0
36,What is the name of China's rover on Mars?,['Zhurong'],0.0,The name of China's rover on Mars is Zhurong.,1,0,0
37,Who is being honored with the 2022 Warrior Award?,['Shad Gaspard'],0.0,Shad Gaspard is being honored with the 2022 Warrior Award.,1,0,0
38,What is the weight of the Surface Laptop SE?,"['2.45', '1,112.4']",0.0,The weight of the Surface Laptop SE is 2.45 pounds.,1,0,0
39,Who stars in The Lost City?,"['Sandra Bullock', 'Channing Tatum']",0.0,"The Lost City stars Sandra Bullock, Channing Tatum, Daniel Radcliffe, Da'Vine Joy Randolph, and Brad Pitt.",1,0,0
40,What happened at the Academy Awards involving Will Smith and Chris Rock?,['slapped'],0.0,"At the 94th Academy Awards on March 27, 2022, actor Will Smith walked onstage and slapped comedian Chris Rock across the face during Rock's presentation. The incident occurred when Rock made a joke about Smith's wife, Jada Pinkett Smith, which Smith found offensive. Minutes later, Smith won the Best Actor award for his role in 'King Richard'. The Academy of Motion Picture Arts and Sciences later banned Smith from attending any Academy events, including the Oscars, for 10 years.",1,0,0
41,When did Apple M2 chip?,"['June 6', 'Jun 6', 'Jun. 6', '6 June', '6 Jun', '6 Jun.']",0.0,"The Apple M2 chip was unveiled on June 6, 2022.",1,0,0
42,What film won the 2022 Academy Award for Best Picture?,['CODA'],0.0,The film 'CODA' won the 2022 Academy Award for Best Picture.,1,0,0
43,When will the 94th Academy Awards be held?,"['March 27', 'Mar 27', 'Mar. 27', '27 March', '27 Mar', '27 Mar.']",0.0,"The 94th Academy Awards will be held on Sunday, March 27, 2022.",1,0,0
44,When was A House Between the Earth and the Moon published?,"['March 29', 'Mar 29', 'Mar. 29', '29 March', '29 Mar', '29 Mar.']",0.0,"The novel ""A House Between the Earth and the Moon"" was published on March 29, 2022, according to all the provided documents.",1,0,0
45,Which alnum won the Album of the Year GRAMMYs 2022,['We are'],0.0,Jon Batiste's 'We Are' won the Album of the Year GRAMMYs 2022.,1,0,0
46,When is the final of the 2022 FIFA World Cup?,"['December 18', 'Dec 18', 'Dec. 18', '18 December', '18 Dec', '18 Dec.']",0.0,The final of the 2022 FIFA World Cup is on 18 December.,1,0,0
47,How many vehicles did Tesla deliver in the first quarter of 2022?,"['310,048']",0.0,"Tesla delivered 310,048 vehicles in the first quarter of 2022. This information can be found in Doc 1, Doc 2, Doc 3, and Doc 5.",1,0,0
48,Who acquired Twitter?,['Elon Musk'],0.0,Elon Musk acquired Twitter.,1,0,0
49,How much did Elon Musk bought Twitter?,['44 billion'],0.0,Elon Musk bought Twitter for approximately $44 billion.,1,0,0
50,Who won the 2022 Masters Tournament?,['Scottie Scheffler'],0.0,Scottie Scheffler won the 2022 Masters Tournament.,1,0,0
51,Who won the women's singles Australian Open 2022?,['Ashleigh Barty'],0.0,"Ashleigh Barty won the women's singles Australian Open 2022. The score of the match was 6-3, 7-6(2).",1,0,0
52,Who won the women's singles Australian Open 2023?,['Aryna Sabalenka'],0.0,Aryna Sabalenka won the women's singles Australian Open 2023.,1,0,0
53,Who won the men's singles Australian Open 2022?,"['Rafael Nadal', 'Nadal']",0.0,Rafael Nadal won the men's singles Australian Open 2022.,1,0,0
54,Who won the men's singles Australian Open 2023?,['Novak Djokovic'],0.0,Novak Djokovic won the men's singles Australian Open 2023.,1,0,0
55,Who won the women's singles French Open 2022?,['Iga Swiatek'],0.0,Iga Swiatek won the women's singles French Open 2022.,1,0,0
56,Who won the women's singles French Open 2023?,['Iga Swiatek'],0.0,"Iga Swiatek won the women's singles French Open 2023. She beat Karolina Muchova in the final with a score of 6-2, 5-7, 6-4.",1,0,0
57,Who is the runner-up in the women's singles at the 2023 French Open?,['Karolina Muchova'],0.0,The runner-up in the women's singles at the 2023 French Open is Karolina Muchova.,1,0,0
58,Who won the men's singles French Open 2022?,"['Rafael Nadal', 'Nadal']",0.0,"Rafael Nadal won the men's singles French Open 2022. He defeated Casper Ruud in straight sets, 6–3, 6–3, 6–0.",1,0,0
59,Who won the men's singles French Open 2023?,['Novak Djokovic'],0.0,"Novak Djokovic won the men's singles French Open 2023. He defeated Casper Ruud in the final with the scores 7-6 (7-1), 6-3, 6-5.",1,0,0
60,who the women's singles wimbledon 2022?,['Elena Rybakina'],0.0,The women's singles title at the 2022 Wimbledon Championships was won by Elena Rybakina.,1,0,0
61,who the women's singles wimbledon 2023?,"['Marketa Vondrousova', 'Markéta Vondroušová']",0.0,The women's singles Wimbledon 2023 was won by Markéta Vondroušová.,1,0,0
62,Who won the men's singles wimbledon 2022?,['Novak Djokovic'],0.0,Novak Djokovic won the men's singles Wimbledon 2022.,1,0,0
63,Who won the men's singles wimbledon 2023?,['Carlos Alcaraz'],0.0,Carlos Alcaraz won the men's singles Wimbledon 2023.,1,0,0
64,How many titles has Swiatek won in 2022 season?,"['eight', '8']",0.0,Iga Swiatek won 8 titles in the 2022 season.,1,0,0
65,who the women's singles U.S. Open 2022?,['Iga Swiatek'],0.0,The women's singles U.S. Open 2022 was won by Iga Swiatek.,1,0,0
66,Who won the men's singles U.S. Open 2022?,['Carlos Alcaraz'],0.0,Carlos Alcaraz won the men's singles U.S. Open 2022.,1,0,0
67,Who is the new head coach of the Virginia Tech football team in 2022?,['Brent Pry'],0.0,The new head coach of the Virginia Tech football team in 2022 is Brent Pry.,1,0,0
68,Where is Consensus 2022 taking place?,['Austin'],0.0,"Consensus 2022 is taking place in Austin, Texas, US.",1,0,0
69,When did the 148th Kentucky Derby take place?,"['May 7', 'May 7', 'May. 7', '7 May', '7 May', '7 May.']",0.0,"The 148th Kentucky Derby took place on Saturday, May 7, 2022.",1,0,0
70,What was Tesla's revenue in Q1 2022?,['18.76 billion'],0.0,"Based on the documents provided, Tesla's revenue in Q1 2022 was $18.76 billion. However, there seems to be a discrepancy between Doc 1 and the rest of the documents, as Doc 1 states that Tesla's revenue in Q1 2022 was $18.76 billion but in Q2 2022 was $16.93 billion. This contradicts the information in Docs 2, 3, and 5, which all report Q1 2022 revenue as $18.76 billion. Therefore, there are factual errors in the provided documents regarding Tesla's Q2 2022 revenue. The correct answer for Q1 2022 revenue is $18.76 billion.",1,0,0
71,When will Splatoon 3 be released?,"['September 9', 'Sep 9', 'Sep. 9', '9 September', '9 Sep', '9 Sep.', 'Sept 9', 'Sept. 9', '9 Sept', '9 Sept.']",0.0,"Splatoon 3 was released on September 9, 2022.",1,0,0
72,Who acquired STX Entertainment?,['Najafi Companies'],0.0,"The Najafi Companies acquired STX Entertainment. (From Doc 1, Doc 2, Doc 3, Doc 4, and Doc 5)",1,0,0
73,When did Orrin G. Hatch pass away?,"['April 23 2022', 'Apr 23, 2022', 'Apr. 23, 2022', 'April 23, 2022', '23 April 2022', '23 Apr, 2022', '23 Apr., 2022', '23 April, 2022']",0.0,"Orrin G. Hatch passed away on April 23, 2022.",1,0,0
74,Who was the new CEO of CNN?,['Chris Licht'],0.0,The new CEO of CNN was Chris Licht.,1,0,0
75,Who won the French Presidential Election 2022?,['Emmanuel Macron'],0.0,"Emmanuel Macron won the French Presidential Election 2022. He secured 58.5% of the vote in the second round of voting, according to the documents provided.",1,0,0
76,What is the megapixel in main camera on the iPhone 14 Pro?,['48'],0.0,The iPhone 14 Pro has a 48-megapixel sensor in its main camera. This information is consistent across all the provided documents.,1,0,0
77,How much does it cost to rent a tool kit for Apple device repairs?,['49'],0.0,"The documents provided indicate that it costs $49 to rent a tool kit for Apple device repairs, but it's important to note that this is for a one-week rental period. If you need the kit for longer than a week, you may be charged additional fees, though the exact amount is not specified in the documents.",1,0,0
78,Where will the 2022 Met Gala take place?,['Metropolitan Museum of Art'],0.0,The 2022 Met Gala will take place at the Metropolitan Museum of Art in New York City.,1,0,0
79,Who won the Champions League in the 2022-2023 season?,['Manchester City'],0.0,Manchester City won the Champions League in the 2022-2023 season.,1,0,0
80,Which teams are playing in the 2021-22 NBA Finals?,"['Golden State Warriors', 'Boston Celtics']",0.0,The teams playing in the 2021-22 NBA Finals are the Golden State Warriors and the Boston Celtics.,1,0,0
81,What is the prize money for the Squid Game-inspired reality competition?,['4.56 million'],0.0,The prize money for the Squid Game-inspired reality competition is $4.56 million.,1,0,0
82,When was Overwatch 2 released?,"['October 4 2022', 'Oct 4, 2022', 'Oct. 4, 2022', 'October 4, 2022', '4 October 2022', '4 Oct, 2022', '4 Oct., 2022', '4 October, 2022']",0.0,"Overwatch 2 was released on October 4, 2022.",1,0,0
83,Who won the 2022 Tour de France?,['Jonas Vingegaard'],0.0,Jonas Vingegaard (Jumbo-Visma) won the 2022 Tour de France.,1,0,0
84,How much was Apple's revenue in Q3? 2022,"['83 billion', '83.0 billion']",0.0,"The revenue for Q3 2022 for Apple was $83.0 billion, as reported in all the provided documents.",1,0,0
85,Who won the 2022 Atlanta Open?,['Alex de Minaur'],0.0,Alex de Minaur won the 2022 Atlanta Open.,1,0,0
86,What was the revenue of AWS in Q2 2022?,['19.7 billion'],0.0,The revenue of AWS in Q2 2022 was $19.7 billion.,1,0,0
87,when was xenoblade chronicles 3 released?,"['July 29', 'Jul 29', 'Jul. 29', '29 July', '29 Jul', '29 Jul.']",0.0,"Xenoblade Chronicles 3 was released on July 29, 2022, according to Document 5. However, there seems to be a discrepancy in the provided documents as Document 2 and Document 4 state that the game was released on July 29, 2023. I would recommend double-checking the sources to confirm the correct release date.",1,0,0
88,"What is the name of the horse in the movie ""Nope""?",['Ghost'],0.0,"The horse in the movie ""Nope"" is named Ghost. This information is consistent across multiple documents.",1,0,0
89,When did Neal Lemlein pass away?,"['July 22 2022', 'Jul 22, 2022', 'Jul. 22, 2022', 'July 22, 2022', '22 July 2022', '22 Jul, 2022', '22 Jul., 2022', '22 July, 2022']",0.0,"Neal Lemlein passed away on July 22, 2022.",1,0,0
90,Who is the lead actor in the film Carter?,['Joo Won'],0.0,The lead actor in the film Carter is Joo Won.,1,0,0
91,When was BlenderBot 3 released?,"['August 5', 'Aug 5', 'Aug. 5', '5 August', '5 Aug', '5 Aug.']",0.0,"BlenderBot 3 was released on August 5, 2022, as stated in Doc 1, Doc 4, and Doc 5.",1,0,0
92,which company invented BlenderBot 3?,['Meta'],0.0,The company that invented BlenderBot 3 is Meta.,1,0,0
93,When was ChatGPT released?,"['November 30 2022', 'Nov 30, 2022', 'Nov. 30, 2022', 'November 30, 2022', '30 November 2022', '30 Nov, 2022', '30 Nov., 2022', '30 November, 2022']",0.0,"ChatGPT was released on November 30, 2022.",1,0,0
94,When was GPT4 released?,"['March 14 2023', 'Mar 14, 2023', 'Mar. 14, 2023', 'March 14, 2023', '14 March 2023', '14 Mar, 2023', '14 Mar., 2023', '14 March, 2023']",0.0,"The GPT-4 was released on March 14, 2023, as stated in Doc 3, Doc 4, and Doc 5.",1,0,0
95,How much did Amazon agree to pay to acquire iRobot?,['1.7 billion'],0.0,Amazon agreed to pay $1.7 billion to acquire iRobot.,1,0,0
96,What is the location of the Major League Baseball Field of Dreams Game 2022?,"['Dyersville, Iowa']",0.0,"The location of the Major League Baseball Field of Dreams Game 2022 is Dyersville, Iowa.",1,0,0
97,When did Microsoft release Windows 11 22H2?,"['September 20', 'Sep 20', 'Sep. 20', '20 September', '20 Sep', '20 Sep.', 'Sept 20', 'Sept. 20', '20 Sept', '20 Sept.']",0.0,"Based on the information provided in Doc 1, Doc 2, and Doc 5, Microsoft released Windows 11 22H2 on September 20, 2022. However, there is a discrepancy between Doc 2 and Doc 5 regarding the availability of the final version. While Doc 2 states that the final version was available since June 7, 2022, Doc 5 states that the update was expected to launch on September 20, 2022. Therefore, I would recommend verifying the exact release date from a reliable source to ensure accuracy.",1,0,0
98,When did AMD unveil Ryzen 7000 processors?,"['August 29', 'Aug 29', 'Aug. 29', '29 August', '29 Aug', '29 Aug.']",0.0,"AMD unveiled the Ryzen 7000 processors on August 29, 2022. This information is consistent across Doc 1, Doc 2, Doc 4, and Doc 5.",1,0,0
99,Who won the U.S. all-around title at the U.S. Gymnastics Nationals 2022?,['Konnor McClain'],0.0,Konnor McClain won the U.S. all-around title at the U.S. Gymnastics Nationals 2022. The documents provide consistent information that supports this answer.,1,0,0
100,What is the new price of Tesla's Full-Self Driving (FSD) software?,"['$15,000']",0.0,"The new price of Tesla's Full-Self Driving (FSD) software is $15,000, as stated in the documents provided.",1,0,0
101,What is the date of the premiere of House of the Dragon?,"['August 21', 'Aug 21', 'Aug. 21', '21 August', '21 Aug', '21 Aug.']",0.0,"The date of the premiere of House of the Dragon is August 21, 2022. (Answer from Doc 1, Doc 4, and Doc 5)",1,0,0
102,When is the release date for Sony's PlayStation VR2 headset?,"['February 22', 'Feb 22', 'Feb. 22', '22 February', '22 Feb', '22 Feb.']",0.0,"The release date for Sony's PlayStation VR2 headset is on 22 February 2023, as confirmed in Doc 1, Doc 2, Doc 3, Doc 4, and Doc 5.",1,0,0
103,What is the new venture launched by Tiger Woods and Rory McIlroy?,['TMRW Sports'],0.0,"The new venture launched by Tiger Woods and Rory McIlroy is called TMRW Sports. This venture focuses on building pioneering ventures that feature progressive approaches to sports, media, and technology. One of their projects is TGL, a ""tech-infused"" golf league in partnership with the PGA Tour, which will air live competitions on Monday nights beginning in January 2024. Woods and McIlroy are committed to compete in the 15-match first season. Other investors in TMRW Sports include notable figures such as actor and musician Justin Timberlake, tennis superstar Serena Williams, Formula 1 racer Lewis Hamilton, former NFL quarterback Tony Romo, gamer Tyler “Ninja” Blevins, baseball star Shohei Ohtani, hockey star Sidney Crosby, Fenway Sports Group owner John Henry, Reddit co-founder Alexis Ohanian, and former longtime NBC Sports executive Dick Ebersol, among others.",1,0,0
104,Which company recently acquired Super.tech?,['ColdQuanta'],0.0,The company that recently acquired Super.tech is ColdQuanta.,1,0,0
105,Who is the Heisman Trophy winner in 2022?,['Caleb Williams'],0.0,Caleb Williams is the Heisman Trophy winner in 2022.,1,0,0
106,When does The Amazing Race Season 34 premiere?,"['September 21', 'Sep 21', 'Sep. 21', '21 September', '21 Sep', '21 Sep.', 'Sept 21', 'Sept. 21', '21 Sept', '21 Sept.']",0.0,"The Amazing Race Season 34 premiered on Wednesday, September 21, 2022.",1,0,0
107,Who is the chairman of Toulouse and under whose ownership are they currently?,['Damien Comolli'],0.0,"The chairman of Toulouse FC is Damien Comolli, and they are currently under the ownership of RedBird Capital Partners.",1,0,0
108,When will the TGL (Tech-Infused Golf League) season start?,"['January 2024', 'Jan 2024', 'Jan. 2024', 'January, 2024', 'Jan, 2024', 'Jan., 2024']",0.0,"The TGL (Tech-Infused Golf League) season will start in January 2024, as stated in the provided documents.",1,0,0
109,Who is the director of BioShock movie?,['Francis Lawrence'],0.0,The director of the BioShock movie is Francis Lawrence.,1,0,0
110,What is the premiere date of New Amsterdam Season 5?,"['September 20', 'Sep 20', 'Sep. 20', '20 September', '20 Sep', '20 Sep.', 'Sept 20', 'Sept. 20', '20 Sept', '20 Sept.']",0.0,"The premiere date of New Amsterdam Season 5 is September 20, 2022, as stated in multiple documents.",1,0,0
111,Who won the World Cup Final in 2022?,['Argentina'],0.0,Argentina won the World Cup Final in 2022.,1,0,0
112,Who is the chief meteorologist for KPLR-TV?,['John Fuller'],0.0,John Fuller is the chief meteorologist for KPLR-TV.,1,0,0
113,Who is the new head of development at Riff Raff Entertainment?,['Katie Sinclair'],0.0,The new head of development at Riff Raff Entertainment is Katie Sinclair.,1,0,0
114,How much money did Texas Tech pay Marlene Stollings in the settlement?,"['740,000', '740K']",0.0,"Texas Tech paid Marlene Stollings approximately $740,000 in the settlement.",1,0,0
115,Who acquired a stake in FromSoftware?,"['Sony', 'Tencent']",0.0,"Sony and Tencent acquired a stake in FromSoftware. According to the documents, Sony Interactive Entertainment (a subsidiary of Sony) holds 14.09% of FromSoftware's shares, and Sixjoy Hong Kong Limited (a subsidiary of Tencent) owns 16.25%, bringing the collective stake to 30.34%. Kadokawa Corporation, the parent company of FromSoftware, still maintains majority ownership at 69.66%.",1,0,0
116,Who is the new Coach for The Voice Season 22?,['Camila Cabello'],0.0,The new Coach for The Voice Season 22 is Camila Cabello.,1,0,0
117,What was the unemployment rate in August 2022 in U.S.?,"['3.7%', '3.7 percent']",0.0,"The unemployment rate in August 2022 in the U.S., according to the documents provided, was 3.7%. However, it's important to note that there are multiple sources reporting unemployment rates, and the exact number might vary slightly depending on the source. The documents provided here are from the Bureau of Labor Statistics (BLS), which is an official U.S. government agency, so the information provided here is considered reliable.",1,0,0
118,Who did Serena Williams lose to in her last match at the U.S. Open?,['Ajla Tomljanovic'],0.0,Serena Williams lost to Ajla Tomljanovic in her last match at the U.S. Open.,1,0,0
119,How many people were injured in the shuttle van accident on Palisades Interstate Parkway?,"['Eight', '8']",0.0,Eight people were injured in the shuttle van accident on Palisades Interstate Parkway.,1,0,0
120,Who is the head coach of Virginia Tech football?,['Brent Pry'],0.0,The head coach of Virginia Tech football is Brent Pry.,1,0,0
121,How did Tanya Pardazi die?,"['sky diving accident', 'skydiving accident']",0.0,"Tanya Pardazi died in a skydiving accident. According to the documents, she was a student at Skydive Toronto and died on August 27 after releasing a quickly rotating main parachute at a low altitude without the time/altitude required for the reserve parachute to inflate. This information is consistent across multiple documents.",1,0,0
122,Who was named interim coach for Nebraska's 2022 season?,['Mickey Joseph'],0.0,Mickey Joseph was named interim coach for Nebraska's 2022 season.,1,0,0
123,What is the release date of Jackie Evancho's album Carousel of Time?,"['September 9', 'Sep 9', 'Sep. 9', '9 September', '9 Sep', '9 Sep.', 'Sept 9', 'Sept. 9', '9 Sept', '9 Sept.']",0.0,"The release date of Jackie Evancho's album Carousel of Time is September 9th, 2022, as mentioned in Doc 1, Doc 2, Doc 3, and Doc 4.",1,0,0
124,Which companies are part of MATANA?,"['Microsoft', 'Apple', 'Tesla', 'Alphabet', 'Nvidia', 'Amazon']",0.0,"The companies part of MATANA are Microsoft (MSFT), Apple (AAPL), Tesla (TSLA), Alphabet (GOOGL), Nvidia (NVDA), and Amazon (AMZN).",1,0,0
125,Which animated series won the Emmy Award for Best Animated Program?,['Arcane'],0.0,"The animated series ""Arcane"" won the Emmy Award for Best Animated Program.",1,0,0
126,How many teams will be included in the expanded College Football Playoff?,['12'],0.0,The expanded College Football Playoff will include 12 teams.,1,0,0
127,Which team will host nation Qatar play against in the opening match of the 2022 World Cup?,['Ecuador'],0.0,"The document states that the first match of the 2022 World Cup was held between Qatar and Ecuador in Group A. Therefore, the team that Qatar played against in the opening match of the 2022 World Cup is Ecuador.",1,0,0
128,Where did Leonard Francis escape from?,['San Diego'],0.0,Leonard Francis escaped from his home in the Torrey Highlands community of San Diego.,1,0,0
129,When does the 2022 NFL Football Season begin?,"['September 8', 'Sep 8', 'Sep. 8', '8 September', '8 Sep', '8 Sep.', 'Sept 8', 'Sept. 8', '8 Sept', '8 Sept.']",0.0,"The 2022 NFL Football Season begins on Thursday, September 8.",1,0,0
130,When did Meta Connect take place?,"['October 11', 'Oct 11', 'Oct. 11', '11 October', '11 Oct', '11 Oct.']",0.0,"Meta Connect took place on October 11, as mentioned in Doc 1, Doc 2, Doc 3, Doc 4, and Doc 5.",1,0,0
131,How much is the fine that Meta is facing for failing to safeguard children's information on Instagram?,['405 million euros'],0.0,"The fine that Meta is facing for failing to safeguard children's information on Instagram is 405 million euros, or approximately $401 million.",1,0,0
132,When was Gotham Knights released?,"['October 21', 'Oct 21', 'Oct. 21', '21 October', '21 Oct', '21 Oct.']",0.0,"Gotham Knights was released on October 21, 2022.",1,0,0
133,How did Bernard Shaw die?,['pneumonia'],0.0,Bernard Shaw died from pneumonia.,1,0,0
