id,question,answers,noise_rate,generation,correct,is_rejection,is_error_detected
57,What grouping is U.S. and Spain in World Cup 2022,"['Group B', 'Group E']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
58,"What groupings are Argentina and Brazil in World Cup 2022, and who are their first opponents?","['Group C', 'Group G']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
59,What were the unemployment rate and inflation rate in November 2022?,"['3.7%', '10.7%']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
60,Who did the USA and Germany play in the round of 16 at 2022 FIFA World Cup?,"['Netherlands', 'Costa Rica']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
61,Who are the semi opponents of Argentina and Germany in the World Cup?,"['Croatia', 'Morocco']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
62,"Who is starring Barbie and Ken in the movie ""Barbie""?","['Margot Robbie', 'Ryan Gosling']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
63,When are the championship game of the Patriot League Men’s and Women's Lacrosse Championship 2023?,"['May 7', 'May 7', 'May. 7', '7 May', '7 May', '7 May.', 'May 6']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
64,How much did Avatar: The Way of Water earn in its debut weekend at U.S. and worldwide?,"['134 million', '434.5 million', '435 million']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
65,What movies won the Oscars for Best Animated Film and Best Picture in 2023?,"[""Guillermo del Toro's Pinocchio"", 'Everything Everywhere All at Once']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
66,Which teams won the Peach Bowl 2022 and Super Bowl 2022?,"['Georgia', 'The Los Angeles Rams']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
67,What are the prices of Microsoft 365 Basic per month and per year?,"['$1.99', '19.99']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
68,When does Scream VI release amd who directed it?,"['March 10', 'Mar 10', 'Mar. 10', '10 March', '10 Mar', '10 Mar.', 'Matt Bettinelli-Olpin']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
69,What was the annual GDP growth rates of the U.S. and China economy in 2022?,"['2.1', '2.99%', '3%']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
70,Who will be playing the role of Billy Batson and Hespera in Shazam! Fury of the Gods?,"['Zachary Levi', 'Helen Mirren']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
71,Who won the Best R&B Album and Best Rap Album at the 2023 Grammys?,"['Robert Glasper', 'Kendrick Lamar']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
72,What is Google's and Baidu's new AI chatbots called?,"['Bard', 'Ernie Bot']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
73,Who founded midjourney and Stability AI?,"['David Holz', 'Mohammad Emad Mostaque']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
74,Who are the new CEO of Pinterest and Twitter,"['Bill Ready', 'Linda Yaccarino']",0.0,I cannot answer the question because of the insufficient information in documents.,0,0,0
75,What is the release dates for Pikmin 4 and Splatoon 3 on Nintendo Switch?,"['July 21', 'Jul 21', 'Jul. 21', '21 July', '21 Jul', '21 Jul.', 'September 9', 'Sept. 9']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
76,Which team won Super Bowl LVII and who was the MVP of the game?,"['Kansas City Chiefs', 'Patrick Mahomes']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
77,Who trained LLaMA and Alpaca? ,"['Meta', 'Stanford']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
78,Which movie won Best Picture and Best International Feature Film at the 95th Academy Awards Ceremony?,"['Everything Everywhere All at Once', 'All Quiet on the Western Front']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
79,"Who won Best Director, Actor at the 95th Academy Awards Ceremony?","['Daniel Scheinert', 'Daniel Kwan', 'Brendan Fraser']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
80,Who won Best Actor and Best Actress at the 95th Academy Awards Ceremony?,"['Brendan Fraser', 'Michelle Yeoh']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
81,Who won the Best Actress and Best Supporting Actress at the 95th Academy Awards Ceremony?,"['Michelle Yeoh', 'Jamie Lee Curtis']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
82,Which movies won Best International Feature Film and Best Animated Feature Film at the 95th Academy Awards Ceremony?,"['Edward Berger', 'Guillermo del Toro’s Pinocchio']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
83,Who won The Voice Season 23 and Season 22?,"['Gina Miles', 'Bryce Leatherwood']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
84,Who are the CEOs of Hasbro and burberry?,"['Chris Cocks', 'Jonathan Akeroyd']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
85,Where and when is the 2023 CAA World Congress of Sports?,"['JW Marriott Los Angeles', 'April 18']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
86,"Who are the director of ""Polite Society"" and when was the release date of it?","['Nida Manzoor', '28 April', 'April 28']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
87,What is the name and release date of Google's foldable smartphone?,"['Pixel Fold', 'June 27']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
88,What is the name of Google's AI image editing tool and Microsoft's ai assistant in office?,"['Magic Editor', 'Copilot']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
89,When were the chatgpt apps for ios and chatgpt api launched?,"['May 18', 'May 18', 'May. 18', '18 May', '18 May', '18 May.', 'March 1']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
90,What is the datesof the 2023 and 2022 NBA Draft?,"['June 22', 'Jun 22', 'Jun. 22', '22 June', '22 Jun', '22 Jun.', 'June 23']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
91,Who won the U.S. Open golf tournament 2023 and the 2023 Open Championship?,"['Wyndham Clark', 'Brian Harman']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
92,Who were the MVP of Super Bowl 2022 and 2023,"['Cooper Kupp', 'Patrick Mahomes']",0.0,I cannot answer the question because of the insufficient information in the documents. The provided documents do not contain any information about the MVPs of Super Bowl 2022 and 2023.,0,0,0
93,Who won the 2022 Nobel Prize for chemistry?,"['Carolyn R. Bertozzi', 'Morten Meldal', 'K. Barry Sharpless']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
94,When is Google I/O 2022 scheduled to take place?,"['May 11', '12']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
95,Which teams are playing in the 2021-22 NBA Finals?,"['Golden State Warriors', 'Boston Celtics']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
96,Who acquired a stake in FromSoftware?,"['Sony', 'Tencent']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
97,Which companies are part of MATANA?,"['Microsoft', 'Apple', 'Tesla', 'Alphabet', 'Nvidia', 'Amazon']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
98,Where are Apple's first two stores in India?,"['Mumbai', 'New Delhi']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
99,What medals did Jessie Diggins win in the Beijing 2022 Olympic Games?,"['silver', 'Silver', 'bronze', 'Bronze']",0.0,I can not answer the question because of the insufficient information in documents.,0,1,0
